ticker,strike,expiry,optionType,volume,premium,openInterest,bidAskSpread,timestamp,sweepType,sourceFile
TSLA,500,12/19/2025,Call,821,$1.5M,5207,0,"Monday, October 27, 2025 at 11:21 AM",Call Sweep,options_data_2025-10-27_16-00.csv
ORCL,350,12/18/2026,Call,250,$1M,442,0,"Monday, October 27, 2025 at 11:26 AM",Call Sweep,options_data_2025-10-27_16-00.csv
GDX,65,12/19/2025,Put,1727,$457.7K,2606,0,"Monday, October 27, 2025 at 11:27 AM",Put Sweep,options_data_2025-10-27_16-00.csv
PLTR,200,11/21/2025,Call,590,$563.4K,2681,0,"Monday, October 27, 2025 at 11:28 AM",Call Sweep,options_data_2025-10-27_16-00.csv
PLTR,260,09/18/2026,Put,178,$1.5M,356,0,"Monday, October 27, 2025 at 11:28 AM",Put Sweep,options_data_2025-10-27_16-00.csv
ETHA,35,12/19/2025,Call,2500,$580.1K,3385,0,"Monday, October 27, 2025 at 11:28 AM",Call Sweep,options_data_2025-10-27_16-00.csv
TSLA,450,11/07/2025,Call,5056,$8.6M,11182,0,"Monday, October 27, 2025 at 11:30 AM",Highly Unusual Call Sweep,options_data_2025-10-27_16-00.csv
TSLA,500,01/16/2026,Call,224,$672.7K,4932,0,"Monday, October 27, 2025 at 11:31 AM",Call Sweep,options_data_2025-10-27_16-00.csv
TSLA,600,01/16/2026,Call,412,$480K,2506,0,"Monday, October 27, 2025 at 11:32 AM",Call Sweep,options_data_2025-10-27_16-00.csv
SOFI,33,01/16/2026,Call,1498,$410.5K,2047,0,"Monday, October 27, 2025 at 11:32 AM",Call Sweep,options_data_2025-10-27_16-00.csv
NVDA,185,11/21/2025,Call,497,$673.4K,4183,0,"Monday, October 27, 2025 at 11:32 AM",Call Sweep,options_data_2025-10-27_16-00.csv
NVDA,185,11/21/2025,Call,500,$680K,4685,0,"Monday, October 27, 2025 at 11:32 AM",Call Sweep,options_data_2025-10-27_16-00.csv
TSLA,500,01/16/2026,Call,173,$529.5K,5273,0,"Monday, October 27, 2025 at 11:32 AM",Call Sweep,options_data_2025-10-27_16-00.csv
MRVL,90,02/20/2026,Call,1005,$1.2M,1113,0,"Monday, October 27, 2025 at 11:33 AM",Call Sweep,options_data_2025-10-27_16-00.csv
TSLA,450,11/07/2025,Call,502,$978.9K,12218,0,"Monday, October 27, 2025 at 11:33 AM",Call Sweep,options_data_2025-10-27_16-00.csv
TSLA,450,11/07/2025,Call,511,$1M,12845,0,"Monday, October 27, 2025 at 11:34 AM",Call Sweep,options_data_2025-10-27_16-00.csv
TSLA,420,11/07/2025,Call,150,$576.8K,427,0,"Monday, October 27, 2025 at 11:37 AM",Call Sweep,options_data_2025-10-27_16-00.csv
TSLA,500,11/21/2025,Call,505,$563.5K,9278,0,"Monday, October 27, 2025 at 11:38 AM",Call Sweep,options_data_2025-10-27_16-00.csv
INTC,45,11/21/2025,Call,5310,$483.2K,23295,0,"Monday, October 27, 2025 at 11:44 AM",Call Sweep,options_data_2025-10-27_16-00.csv
TSLA,460,09/18/2026,Put,199,$1.8M,204,0,"Monday, October 27, 2025 at 11:44 AM",Put Sweep,options_data_2025-10-27_16-00.csv
IBIT,66,11/07/2025,Call,2483,$411.7K,4920,0,"Monday, October 27, 2025 at 11:48 AM",Call Sweep,options_data_2025-10-27_16-00.csv
IBM,280,12/17/2027,Call,310,$2.2M,310,0,"Monday, October 27, 2025 at 11:50 AM",Call Sweep,options_data_2025-10-27_16-00.csv
TSLA,500,11/21/2025,Call,802,$962.4K,10972,0,"Monday, October 27, 2025 at 11:50 AM",Call Sweep,options_data_2025-10-27_16-00.csv
MSFT,517.5,11/21/2025,Call,331,$847.4K,366,0,"Monday, October 27, 2025 at 11:54 AM",Call Sweep,options_data_2025-10-27_16-00.csv
TSLA,450,11/07/2025,Call,205,$451K,15218,0,"Monday, October 27, 2025 at 11:54 AM",Call Sweep,options_data_2025-10-27_16-00.csv
TSLA,500,11/21/2025,Call,501,$600.6K,12352,0,"Monday, October 27, 2025 at 11:54 AM",Call Sweep,options_data_2025-10-27_16-00.csv
INTC,45,11/21/2025,Call,5000,$490K,60334,0,"Monday, October 27, 2025 at 11:56 AM",Call Sweep,options_data_2025-10-27_16-00.csv
TSLA,450,11/07/2025,Put,1059,$1.6M,4166,0,"Monday, October 27, 2025 at 11:59 AM",Unusual Put Sweep,options_data_2025-10-27_16-00.csv
META,800,11/21/2025,Call,300,$457.5K,3316,0,"Monday, October 27, 2025 at 11:59 AM",Call Sweep,options_data_2025-10-27_16-00.csv
GDX,61,12/19/2025,Call,898,$880K,1013,0,"Monday, October 27, 2025 at 12:09 PM",Call Sweep,options_data_2025-10-27_16-00.csv
CRM,257.5,11/21/2025,Call,800,$712K,1839,0,"Monday, October 27, 2025 at 12:11 PM",Unusual Call Sweep,options_data_2025-10-27_16-00.csv
AVGO,400,03/20/2026,Call,251,$739.2K,281,0,"Monday, October 27, 2025 at 12:11 PM",Call Sweep,options_data_2025-10-27_16-00.csv
ETHA,34,11/21/2025,Call,3461,$526.1K,7914,0,"Monday, October 27, 2025 at 12:13 PM",Call Sweep,options_data_2025-10-27_16-00.csv
IREN,35,02/20/2026,Put,1292,$491K,1796,0,"Monday, October 27, 2025 at 12:13 PM",Put Sweep,options_data_2025-10-27_16-00.csv
GLW,89,11/21/2025,Call,860,$421.4K,1070,0,"Monday, October 27, 2025 at 12:13 PM",Call Sweep,options_data_2025-10-27_16-00.csv
AAPL,270,11/07/2025,Call,912,$424.1K,9027,0,"Monday, October 27, 2025 at 12:27 PM",Call Sweep,options_data_2025-10-27_16-00.csv
WOLF,50,06/18/2026,Put,250,$625K,602,0,"Monday, October 27, 2025 at 12:28 PM",Put Sweep,options_data_2025-10-27_16-00.csv
NVDA,195,01/16/2026,Call,598,$852.2K,1570,0,"Monday, October 27, 2025 at 12:32 PM",Call Sweep,options_data_2025-10-27_16-00.csv
W,100,02/20/2026,Call,526,$434K,800,0,"Monday, October 27, 2025 at 12:34 PM",Unusual Call Sweep,options_data_2025-10-27_16-00.csv
UUUU,20,04/17/2026,Call,753,$421.7K,991,0,"Monday, October 27, 2025 at 12:34 PM",Call Sweep,options_data_2025-10-27_16-00.csv
BTQ,10,01/16/2026,Call,1970,$453.1K,2046,0,"Monday, October 27, 2025 at 12:37 PM",Call Sweep,options_data_2025-10-27_16-00.csv
W,115,06/18/2026,Put,292,$1.1M,659,0,"Monday, October 27, 2025 at 12:40 PM",Unusual Put Sweep,options_data_2025-10-27_16-00.csv
NVDA,200,12/19/2025,Call,3000,$2.8M,13175,0,"Monday, October 27, 2025 at 12:41 PM",Call Sweep,options_data_2025-10-27_16-00.csv
NVDA,200,12/19/2025,Call,1000,$950K,14241,0,"Monday, October 27, 2025 at 12:42 PM",Call Sweep,options_data_2025-10-27_16-00.csv
W,115,06/18/2026,Put,378,$1.4M,1201,0,"Monday, October 27, 2025 at 12:43 PM",Unusual Put Sweep,options_data_2025-10-27_16-00.csv
W,105,06/18/2026,Call,410,$514.6K,531,0,"Monday, October 27, 2025 at 12:43 PM",Call Sweep,options_data_2025-10-27_16-00.csv
NVDA,190,11/21/2025,Call,501,$541.1K,11455,0,"Monday, October 27, 2025 at 12:44 PM",Call Sweep,options_data_2025-10-27_16-00.csv
GOOG,300,01/15/2027,Call,203,$690.2K,439,0,"Monday, October 27, 2025 at 12:48 PM",Call Sweep,options_data_2025-10-27_16-00.csv
AAPL,270,11/07/2025,Call,963,$452.6K,12019,0,"Monday, October 27, 2025 at 12:56 PM",Call Sweep,options_data_2025-10-27_16-00.csv
AMZN,235,12/19/2025,Call,1020,$999.6K,3422,0,"Monday, October 27, 2025 at 1:01 PM",Call Sweep,options_data_2025-10-27_16-00.csv
TSLA,480,11/07/2025,Call,566,$566K,3850,0,"Monday, October 27, 2025 at 1:02 PM",Call Sweep,options_data_2025-10-27_16-00.csv
TSLA,500,11/21/2025,Call,500,$632.4K,17768,0,"Monday, October 27, 2025 at 1:04 PM",Call Sweep,options_data_2025-10-27_16-00.csv
TSLA,500,11/21/2025,Call,500,$630K,19018,0,"Monday, October 27, 2025 at 1:05 PM",Call Sweep,options_data_2025-10-27_16-00.csv
TSLA,500,11/21/2025,Call,506,$642.1K,19546,0,"Monday, October 27, 2025 at 1:05 PM",Call Sweep,options_data_2025-10-27_16-00.csv
TSLA,470,11/21/2025,Call,201,$442.2K,3047,0,"Monday, October 27, 2025 at 1:05 PM",Call Sweep,options_data_2025-10-27_16-00.csv
TSLA,460,12/19/2025,Call,156,$599K,2259,0,"Monday, October 27, 2025 at 1:07 PM",Call Sweep,options_data_2025-10-27_16-00.csv
TSLA,550,12/19/2025,Call,616,$794.6K,2467,0,"Monday, October 27, 2025 at 1:10 PM",Call Sweep,options_data_2025-10-27_16-00.csv
TSLA,550,12/19/2025,Call,500,$647.5K,2967,0,"Monday, October 27, 2025 at 1:11 PM",Call Sweep,options_data_2025-10-27_16-00.csv
NVDA,185,11/21/2025,Call,500,$695K,7598,0,"Monday, October 27, 2025 at 1:29 PM",Call Sweep,options_data_2025-10-27_16-00.csv
QCOM,190,11/21/2025,Put,621,$695.5K,2251,0,"Monday, October 27, 2025 at 1:31 PM",Unusual Put Sweep,options_data_2025-10-27_16-00.csv
BMNR,75,01/16/2026,Call,1023,$665K,1614,0,"Monday, October 27, 2025 at 1:32 PM",Call Sweep,options_data_2025-10-27_16-00.csv
PLTR,210,01/15/2027,Call,800,$3.6M,1330,0,"Monday, October 27, 2025 at 1:35 PM",Call Sweep,options_data_2025-10-27_16-00.csv
SMH,360,06/18/2026,Put,215,$774K,220,0,"Monday, October 27, 2025 at 1:39 PM",Put Sweep,options_data_2025-10-27_16-00.csv
LRCX,130,12/19/2025,Put,3359,$766.9K,3409,0,"Monday, October 27, 2025 at 1:43 PM",Put Sweep,options_data_2025-10-27_16-00.csv
COIN,370,11/21/2025,Call,200,$556.8K,4602,0,"Monday, October 27, 2025 at 1:56 PM",Call Sweep,options_data_2025-10-27_16-00.csv
EQT,60,01/16/2026,Call,2380,$427.6K,2705,0,"Monday, October 27, 2025 at 2:00 PM",Call Sweep,options_data_2025-10-27_16-00.csv
COIN,380,11/21/2025,Put,1004,$3.3M,1092,0,"Monday, October 27, 2025 at 2:06 PM",Put Sweep,options_data_2025-10-27_16-00.csv
NBIS,105,12/19/2025,Call,700,$2M,849,0,"Monday, October 27, 2025 at 2:06 PM",Call Sweep,options_data_2025-10-27_16-00.csv
AAPL,250,11/21/2025,Call,218,$414.2K,3042,0,"Monday, October 27, 2025 at 2:08 PM",Call Sweep,options_data_2025-10-27_16-00.csv
AMD,247.5,11/07/2025,Put,461,$447.2K,1209,0,"Monday, October 27, 2025 at 2:09 PM",Unusual Put Sweep,options_data_2025-10-27_16-00.csv
AVGO,260,06/18/2026,Put,1999,$2.7M,2009,0,"Monday, October 27, 2025 at 2:10 PM",Put Sweep,options_data_2025-10-27_16-00.csv
GOOGL,250,11/21/2025,Call,397,$921K,5967,0,"Monday, October 27, 2025 at 2:10 PM",Call Sweep,options_data_2025-10-27_16-00.csv
GOOG,250,06/17/2027,Call,254,$1.6M,339,0,"Monday, October 27, 2025 at 2:11 PM",Call Sweep,options_data_2025-10-27_16-00.csv
ETSY,80,12/19/2025,Call,1155,$606.4K,1166,0,"Monday, October 27, 2025 at 2:12 PM",Call Sweep,options_data_2025-10-27_16-00.csv
TSLA,960,06/18/2026,Call,433,$528.3K,1821,0,"Monday, October 27, 2025 at 2:15 PM",Call Sweep,options_data_2025-10-27_16-00.csv
AMD,260,11/21/2025,Call,510,$869.6K,5316,0,"Monday, October 27, 2025 at 2:16 PM",Call Sweep,options_data_2025-10-27_16-00.csv
KWEB,45,02/20/2026,Call,3803,$570.5K,4779,0,"Monday, October 27, 2025 at 2:32 PM",Call Sweep,options_data_2025-10-27_16-00.csv
KWEB,45,02/20/2026,Call,5652,$881.7K,10931,0,"Monday, October 27, 2025 at 2:34 PM",Call Sweep,options_data_2025-10-27_16-00.csv
AMD,270,11/21/2025,Call,449,$601.7K,2460,0,"Monday, October 27, 2025 at 2:41 PM",Call Sweep,options_data_2025-10-27_16-00.csv
GOOG,320,12/18/2026,Call,414,$1.1M,444,0,"Monday, October 27, 2025 at 2:42 PM",Call Sweep,options_data_2025-10-27_16-00.csv
AVGO,380,11/21/2025,Call,402,$418.1K,2536,0,"Monday, October 27, 2025 at 2:47 PM",Call Sweep,options_data_2025-10-27_16-00.csv
NVDA,200,11/21/2025,Call,617,$401.1K,23429,0,"Monday, October 27, 2025 at 2:48 PM",Call Sweep,options_data_2025-10-27_16-00.csv
PDD,140,12/19/2025,Call,712,$509.1K,1269,0,"Monday, October 27, 2025 at 2:53 PM",Call Sweep,options_data_2025-10-27_16-00.csv
TSLA,450,03/20/2026,Call,172,$1.2M,786,0,"Monday, October 27, 2025 at 2:53 PM",Call Sweep,options_data_2025-10-27_16-00.csv
TSM,290,12/19/2025,Put,487,$686.7K,6854,0,"Monday, October 27, 2025 at 2:57 PM",Unusual Put Sweep,options_data_2025-10-27_16-00.csv
NU,16,11/21/2025,Call,4999,$419.9K,7072,0,"Monday, October 27, 2025 at 2:58 PM",Call Sweep,options_data_2025-10-27_16-00.csv
AAPL,270,11/07/2025,Call,995,$452.7K,23543,0,"Monday, October 27, 2025 at 3:00 PM",Call Sweep,options_data_2025-10-27_16-00.csv
HUT,50,11/21/2025,Call,612,$449.8K,897,0,"Monday, October 27, 2025 at 3:01 PM",Call Sweep,options_data_2025-10-27_16-00.csv
COIN,370,11/21/2025,Call,500,$1.4M,6711,0,"Monday, October 27, 2025 at 3:02 PM",Call Sweep,options_data_2025-10-27_16-00.csv
TSLA,500,01/16/2026,Call,165,$521.4K,10122,0,"Monday, October 27, 2025 at 3:04 PM",Call Sweep,options_data_2025-10-27_16-00.csv
NBIS,140,01/16/2026,Call,450,$837K,1576,0,"Monday, October 27, 2025 at 3:10 PM",Call Sweep,options_data_2025-10-27_16-00.csv
NBIS,140,01/16/2026,Call,450,$846K,3392,0,"Monday, October 27, 2025 at 3:12 PM",Call Sweep,options_data_2025-10-27_16-00.csv
GOOGL,280,01/16/2026,Call,283,$406.1K,2236,0,"Monday, October 27, 2025 at 3:13 PM",Call Sweep,options_data_2025-10-27_16-00.csv
NVDA,190,11/07/2025,Call,998,$680.3K,24481,0,"Monday, October 27, 2025 at 3:17 PM",Call Sweep,options_data_2025-10-27_16-00.csv
UNH,365,11/14/2025,Put,319,$448.2K,370,0,"Monday, October 27, 2025 at 3:18 PM",Unusual Put Sweep,options_data_2025-10-27_16-00.csv
PDD,138,11/28/2025,Call,9672,$6.3M,24050,0,"Monday, October 27, 2025 at 3:24 PM",Call Sweep,options_data_2025-10-27_16-00.csv
BABA,200,12/19/2025,Call,771,$555.1K,2953,0,"Monday, October 27, 2025 at 3:26 PM",Call Sweep,options_data_2025-10-27_16-00.csv
TSLA,500,12/19/2025,Call,320,$635.2K,12455,0,"Monday, October 27, 2025 at 3:35 PM",Call Sweep,options_data_2025-10-27_16-00.csv
AVGO,280,01/15/2027,Put,200,$616K,204,0,"Monday, October 27, 2025 at 3:38 PM",Put Sweep,options_data_2025-10-27_16-00.csv
TSLA,450,11/07/2025,Put,1893,$3.5M,11861,0,"Monday, October 27, 2025 at 3:44 PM",Unusual Put Sweep,options_data_2025-10-27_16-00.csv
AAPL,267.5,11/07/2025,Call,1004,$647.6K,28908,0,"Monday, October 27, 2025 at 3:48 PM",Unusual Call Sweep,options_data_2025-10-27_16-00.csv
GOOGL,280,01/16/2026,Call,615,$857.9K,2898,0,"Monday, October 27, 2025 at 3:49 PM",Call Sweep,options_data_2025-10-27_16-00.csv
GOOGL,270,12/19/2025,Call,1623,$2.5M,3378,0,"Monday, October 27, 2025 at 3:59 PM",Call Sweep,options_data_2025-10-27_16-00.csv
CORZ,26,12/19/2025,Call,3000,$438K,3003,0,"Monday, October 27, 2025 at 4:02 PM",Unusual Call Sweep,options_data_2025-10-27_16-00.csv
AMD,350,06/18/2026,Call,656,$1.6M,3762,0,"Monday, October 27, 2025 at 4:05 PM",Call Sweep,options_data_2025-10-27_16-00.csv
AMD,300,01/16/2026,Call,320,$502.4K,5689,0,"Monday, October 27, 2025 at 4:07 PM",Call Sweep,options_data_2025-10-27_16-00.csv
NVDA,210,12/19/2025,Call,1706,$1.1M,20170,0,"Monday, October 27, 2025 at 4:08 PM",Call Sweep,options_data_2025-10-27_16-00.csv
NVDA,210,12/19/2025,Call,1655,$1.1M,23134,0,"Monday, October 27, 2025 at 4:08 PM",Call Sweep,options_data_2025-10-27_16-00.csv
NVDA,200,03/20/2026,Put,466,$1.1M,1387,0,"Monday, October 27, 2025 at 4:11 PM",Put Sweep,options_data_2025-10-27_16-00.csv
UNH,380,11/21/2025,Put,230,$522.1K,248,0,"Monday, October 27, 2025 at 4:13 PM",Put Sweep,options_data_2025-10-27_16-00.csv
NVDA,180,11/28/2025,Call,1000,$1.8M,2315,0,"Monday, October 27, 2025 at 4:13 PM",Call Sweep,options_data_2025-10-27_16-00.csv
ORCL,280,01/16/2026,Call,471,$1.3M,969,0,"Monday, October 27, 2025 at 4:14 PM",Call Sweep,options_data_2025-10-27_16-00.csv
MSFT,555,11/21/2025,Call,2407,$3.6M,2572,0,"Tuesday, October 28, 2025 at 9:49 AM",Call Sweep,options_data_2025-10-28_15-00.csv
COIN,370,11/21/2025,Call,301,$747.2K,2289,0,"Tuesday, October 28, 2025 at 9:49 AM",Call Sweep,options_data_2025-10-28_15-00.csv
NVDA,180,11/21/2025,Call,366,$732K,920,0,"Tuesday, October 28, 2025 at 9:49 AM",Call Sweep,options_data_2025-10-28_15-00.csv
NVDA,220,01/16/2026,Call,899,$696.7K,1166,0,"Tuesday, October 28, 2025 at 9:49 AM",Call Sweep,options_data_2025-10-28_15-00.csv
GLXY,45,01/16/2026,Call,2499,$1.2M,2528,0,"Tuesday, October 28, 2025 at 9:50 AM",Call Sweep,options_data_2025-10-28_15-00.csv
PLTR,190,11/07/2025,Call,399,$446.9K,716,0,"Tuesday, October 28, 2025 at 9:51 AM",Call Sweep,options_data_2025-10-28_15-00.csv
CCJ,75,01/16/2026,Call,500,$1.6M,505,0,"Tuesday, October 28, 2025 at 9:52 AM",Call Sweep,options_data_2025-10-28_15-00.csv
AMZN,250,12/19/2025,Call,948,$488.2K,1069,0,"Tuesday, October 28, 2025 at 9:53 AM",Call Sweep,options_data_2025-10-28_15-00.csv
BABA,175,11/07/2025,Call,634,$443.8K,6339,0,"Tuesday, October 28, 2025 at 9:53 AM",Call Sweep,options_data_2025-10-28_15-00.csv
TSLA,470,11/07/2025,Call,673,$852.1K,1752,0,"Tuesday, October 28, 2025 at 9:55 AM",Call Sweep,options_data_2025-10-28_15-00.csv
TSLA,600,01/16/2026,Call,931,$1.2M,1399,0,"Tuesday, October 28, 2025 at 9:55 AM",Call Sweep,options_data_2025-10-28_15-00.csv
AMD,260,11/21/2025,Call,229,$453.1K,568,0,"Tuesday, October 28, 2025 at 9:57 AM",Call Sweep,options_data_2025-10-28_15-00.csv
TSLA,500,11/07/2025,Call,779,$451.8K,3212,0,"Tuesday, October 28, 2025 at 9:57 AM",Call Sweep,options_data_2025-10-28_15-00.csv
MSFT,570,12/19/2025,Call,491,$633.4K,568,0,"Tuesday, October 28, 2025 at 9:59 AM",Call Sweep,options_data_2025-10-28_15-00.csv
AMD,300,01/16/2026,Call,484,$793.8K,947,0,"Tuesday, October 28, 2025 at 9:59 AM",Call Sweep,options_data_2025-10-28_15-00.csv
NVDA,183,12/19/2025,Put,1499,$1.2M,1530,0,"Tuesday, October 28, 2025 at 10:00 AM",Put Sweep,options_data_2025-10-28_15-00.csv
MSFT,555,11/21/2025,Call,300,$414K,3936,0,"Tuesday, October 28, 2025 at 10:01 AM",Call Sweep,options_data_2025-10-28_15-00.csv
TSLA,445,11/21/2025,Call,151,$514.9K,236,0,"Tuesday, October 28, 2025 at 10:01 AM",Call Sweep,options_data_2025-10-28_15-00.csv
GLD,395,01/16/2026,Call,1584,$704.9K,2004,0,"Tuesday, October 28, 2025 at 10:02 AM",Call Sweep,options_data_2025-10-28_15-00.csv
TSLA,450,11/07/2025,Put,1071,$1.5M,1610,0,"Tuesday, October 28, 2025 at 10:04 AM",Put Sweep,options_data_2025-10-28_15-00.csv
MSFT,555,11/21/2025,Call,838,$1.3M,3769,0,"Tuesday, October 28, 2025 at 10:08 AM",Call Sweep,options_data_2025-10-28_15-00.csv
MSFT,555,11/21/2025,Call,316,$474K,4094,0,"Tuesday, October 28, 2025 at 10:08 AM",Call Sweep,options_data_2025-10-28_15-00.csv
AVGO,370,11/07/2025,Call,515,$571.6K,1011,0,"Tuesday, October 28, 2025 at 10:11 AM",Call Sweep,options_data_2025-10-28_15-00.csv
NVDA,185,11/14/2025,Call,4984,$6.3M,41188,0,"Tuesday, October 28, 2025 at 10:11 AM",Call Sweep,options_data_2025-10-28_15-00.csv
AAPL,267.5,11/07/2025,Call,1022,$725.6K,25233,0,"Tuesday, October 28, 2025 at 10:11 AM",Call Sweep,options_data_2025-10-28_15-00.csv
NVDA,184,01/16/2026,Call,199,$432.8K,246,0,"Tuesday, October 28, 2025 at 10:11 AM",Call Sweep,options_data_2025-10-28_15-00.csv
NVDA,260,01/15/2027,Call,1726,$3.3M,1728,0,"Tuesday, October 28, 2025 at 10:11 AM",Call Sweep,options_data_2025-10-28_15-00.csv
NVDA,260,01/15/2027,Call,295,$560.5K,2023,0,"Tuesday, October 28, 2025 at 10:11 AM",Call Sweep,options_data_2025-10-28_15-00.csv
TSLA,475,11/07/2025,Call,401,$456.3K,1314,0,"Tuesday, October 28, 2025 at 10:13 AM",Call Sweep,options_data_2025-10-28_15-00.csv
CHAT,66,06/18/2026,Call,500,$435K,1170,0,"Tuesday, October 28, 2025 at 10:18 AM",Call Sweep,options_data_2025-10-28_15-00.csv
NVDA,175,11/21/2025,Call,236,$529.8K,546,0,"Tuesday, October 28, 2025 at 10:21 AM",Call Sweep,options_data_2025-10-28_15-00.csv
QCOM,170,11/07/2025,Call,450,$670.5K,506,0,"Tuesday, October 28, 2025 at 10:21 AM",Call Sweep,options_data_2025-10-28_15-00.csv
AMD,280,12/19/2025,Call,252,$477.5K,665,0,"Tuesday, October 28, 2025 at 10:21 AM",Call Sweep,options_data_2025-10-28_15-00.csv
TSLA,500,11/14/2025,Call,1023,$1M,3243,0,"Tuesday, October 28, 2025 at 10:22 AM",Call Sweep,options_data_2025-10-28_15-00.csv
TSLA,500,11/14/2025,Call,482,$491.6K,5278,0,"Tuesday, October 28, 2025 at 10:24 AM",Call Sweep,options_data_2025-10-28_15-00.csv
TSLA,500,11/14/2025,Call,1025,$1.1M,10076,0,"Tuesday, October 28, 2025 at 10:27 AM",Call Sweep,options_data_2025-10-28_15-00.csv
TSLA,500,11/14/2025,Call,1014,$1.1M,12107,0,"Tuesday, October 28, 2025 at 10:27 AM",Call Sweep,options_data_2025-10-28_15-00.csv
TSLA,500,11/14/2025,Call,1014,$1.1M,13158,0,"Tuesday, October 28, 2025 at 10:28 AM",Call Sweep,options_data_2025-10-28_15-00.csv
TSLA,500,01/16/2026,Call,449,$1.6M,1565,0,"Tuesday, October 28, 2025 at 10:28 AM",Call Sweep,options_data_2025-10-28_15-00.csv
TSLA,500,11/14/2025,Call,1026,$1.1M,15322,0,"Tuesday, October 28, 2025 at 10:29 AM",Call Sweep,options_data_2025-10-28_15-00.csv
AMD,240,09/18/2026,Put,204,$794.6K,204,0,"Tuesday, October 28, 2025 at 10:29 AM",Put Sweep,options_data_2025-10-28_15-00.csv
TSLA,500,11/14/2025,Call,597,$632.8K,16021,0,"Tuesday, October 28, 2025 at 10:30 AM",Call Sweep,options_data_2025-10-28_15-00.csv
NVDA,195,06/18/2026,Put,191,$479.4K,250,0,"Tuesday, October 28, 2025 at 10:32 AM",Put Sweep,options_data_2025-10-28_15-00.csv
TSLA,470,11/21/2025,Call,205,$512.5K,1604,0,"Tuesday, October 28, 2025 at 10:34 AM",Call Sweep,options_data_2025-10-28_15-00.csv
TSLA,500,11/14/2025,Call,1000,$1.1M,24893,0,"Tuesday, October 28, 2025 at 10:40 AM",Unusual Call Sweep,options_data_2025-10-28_15-00.csv
TSLA,490,01/16/2026,Call,150,$606K,502,0,"Tuesday, October 28, 2025 at 10:40 AM",Call Sweep,options_data_2025-10-28_15-00.csv
TSLA,500,11/14/2025,Call,1002,$1.1M,26935,0,"Tuesday, October 28, 2025 at 10:40 AM",Unusual Call Sweep,options_data_2025-10-28_15-00.csv
GOOGL,250,11/21/2025,Call,262,$590.8K,387,0,"Tuesday, October 28, 2025 at 10:42 AM",Call Sweep,options_data_2025-10-28_15-00.csv
LMT,510,03/20/2026,Call,394,$760.4K,395,0,"Tuesday, October 28, 2025 at 10:46 AM",Call Sweep,options_data_2025-10-28_15-00.csv
PLTR,180,12/19/2025,Put,398,$475.6K,982,0,"Tuesday, October 28, 2025 at 10:50 AM",Put Sweep,options_data_2025-10-28_15-00.csv
BABA,167.5,11/21/2025,Put,2211,$1.1M,2211,0,"Tuesday, October 28, 2025 at 10:55 AM",Unusual Put Sweep,options_data_2025-10-28_15-00.csv
BABA,167.5,11/21/2025,Put,2024,$1.1M,4247,0,"Tuesday, October 28, 2025 at 11:01 AM",Unusual Put Sweep,options_data_2025-10-28_15-00.csv
GOOGL,255,11/07/2025,Put,987,$454K,1068,0,"Tuesday, October 28, 2025 at 11:02 AM",Put Sweep,options_data_2025-10-28_15-00.csv
GOOGL,255,11/07/2025,Put,1000,$460K,2068,0,"Tuesday, October 28, 2025 at 11:05 AM",Put Sweep,options_data_2025-10-28_15-00.csv
BABA,167.5,11/21/2025,Put,787,$417.1K,5058,0,"Tuesday, October 28, 2025 at 11:05 AM",Unusual Put Sweep,options_data_2025-10-28_15-00.csv
BABA,167.5,11/21/2025,Put,845,$452.1K,5948,0,"Tuesday, October 28, 2025 at 11:07 AM",Unusual Put Sweep,options_data_2025-10-28_15-00.csv
BABA,167.5,11/21/2025,Put,1340,$725.7K,7986,0,"Tuesday, October 28, 2025 at 11:08 AM",Unusual Put Sweep,options_data_2025-10-28_15-00.csv
NVDA,190,01/16/2026,Call,423,$772K,1886,0,"Tuesday, October 28, 2025 at 11:19 AM",Call Sweep,options_data_2025-10-28_15-00.csv
TSLA,525,11/14/2025,Call,1013,$623.1K,2143,0,"Tuesday, October 28, 2025 at 11:22 AM",Unusual Call Sweep,options_data_2025-10-28_15-00.csv
KWEB,55,02/20/2026,Put,973,$1.5M,1223,0,"Tuesday, October 28, 2025 at 11:25 AM",Put Sweep,options_data_2025-10-28_15-00.csv
SMCI,50,06/18/2026,Call,312,$436.8K,337,0,"Tuesday, October 28, 2025 at 11:33 AM",Call Sweep,options_data_2025-10-28_15-00.csv
