"avatar_c19a55 src","username_c19a55","botText__82f07","timestamp_c19a55","separator_c19a55","hiddenVisually_b18fe2","embedDescription__623de","embedFieldValue__623de","embedFieldValue__623de 2","embedFieldValue__623de 3","embedFieldValue__623de 4","embedFieldValue__623de 5","embedFieldValue__623de 6","embedFieldValue__623de 7","embedFieldValue__623de 8","embedFieldValue__623de 9","timestamp__75297","latin24CompactTimeStamp_c19a55","separator_c19a55 2"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","Yesterday at 3:07 PM","—","Thursday, November 20, 2025 at 3:07 PM","Put Sweep","AMZN","245","12/19/2025","Put","Ask","301","$796.1K","4,233","7,430","a day ago","",""
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","Yesterday at 3:17 PM","—","Thursday, November 20, 2025 at 3:17 PM","Call Sweep","NVDA","200","12/19/2025","Call","Above","3,700","$1.4M","68,882","94,391","a day ago","",""
"","","","","[","Thursday, November 20, 2025 at 3:17 PM","Call Sweep","HOOD","95","12/19/2025","Call","Ask","499","$895.7K","545","2,701","a day ago","3:17 PM","]"
"","","","","[","Thursday, November 20, 2025 at 3:18 PM","Unusual Put Sweep","MMM","165","04/17/2026","Put","Above","488","$521.3K","1,043","46","a day ago","3:18 PM","]"
"","","","","[","Thursday, November 20, 2025 at 3:21 PM","Call Sweep","TSLA","800","06/18/2026","Call","Above","3,325","$3.3M","30,198","17,534","a day ago","3:21 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","Yesterday at 3:27 PM","—","Thursday, November 20, 2025 at 3:27 PM","Put Sweep","XYZ","60","05/15/2026","Put","Ask","610","$414.8K","623","1,664","a day ago","",""
"","","","","[","Thursday, November 20, 2025 at 3:27 PM","Put Sweep","SMH","270","01/16/2026","Put","Ask","1,024","$435.2K","7,219","17,999","a day ago","3:27 PM","]"
"","","","","[","Thursday, November 20, 2025 at 3:28 PM","Call Sweep","MSFT","510","12/19/2025","Call","Ask","1,500","$592.5K","3,429","6,572","a day ago","3:28 PM","]"
"","","","","[","Thursday, November 20, 2025 at 3:33 PM","Call Sweep","NVDA","210","06/18/2026","Call","Ask","250","$441.3K","2,424","29,653","a day ago","3:33 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","Yesterday at 3:35 PM","—","Thursday, November 20, 2025 at 3:35 PM","Unusual Put Sweep","IONQ","41","01/16/2026","Put","Ask","2,975","$1.7M","3,083","546","a day ago","",""
"","","","","[","Thursday, November 20, 2025 at 3:39 PM","Put Sweep","GOOGL","285","12/19/2025","Put","Ask","587","$519.5K","3,328","3,646","a day ago","3:39 PM","]"
"","","","","[","Thursday, November 20, 2025 at 3:39 PM","Put Sweep","MSFT","475","12/05/2025","Put","Above","596","$519.5K","840","1,710","a day ago","3:39 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","Yesterday at 3:50 PM","—","Thursday, November 20, 2025 at 3:50 PM","Call Sweep","META","610","12/19/2025","Call","Ask","300","$445.5K","3,861","3,582","a day ago","",""
"","","","","[","Thursday, November 20, 2025 at 3:51 PM","Unusual Put Sweep","CRWV","67.5","05/15/2026","Put","Ask","1,255","$2M","1,260","253","a day ago","3:51 PM","]"
"","","","","[","Thursday, November 20, 2025 at 3:51 PM","Put Sweep","CRWV","65","06/18/2026","Put","Ask","738","$1.1M","1,431","1,968","a day ago","3:51 PM","]"
"","","","","[","Thursday, November 20, 2025 at 3:56 PM","Call Sweep","PLTR","155","12/19/2025","Call","Above","432","$503.5K","860","1,869","a day ago","3:56 PM","]"
"","","","","[","Thursday, November 20, 2025 at 3:57 PM","Put Sweep","NVDA","170","12/19/2025","Put","Ask","1,000","$600K","10,351","33,637","a day ago","3:57 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","Yesterday at 3:57 PM","—","Thursday, November 20, 2025 at 3:57 PM","Unusual Put Sweep","TSLA","390","11/28/2025","Put","Above","1,502","$1.5M","27,117","7,210","a day ago","",""
"","","","","[","Thursday, November 20, 2025 at 3:58 PM","Put Sweep","NVDA","180","11/28/2025","Put","Above","1,001","$547.3K","34,022","17,102","a day ago","3:58 PM","]"
"","","","","[","Thursday, November 20, 2025 at 4:03 PM","Put Sweep","AMZN","215","12/05/2025","Put","Ask","1,000","$575K","3,863","6,753","a day ago","4:03 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","Yesterday at 4:09 PM","—","Thursday, November 20, 2025 at 4:09 PM","Put Sweep","NVDA","145","01/16/2026","Put","Above","1,737","$492.2K","2,605","20,871","a day ago","",""
"","","","","[","Thursday, November 20, 2025 at 4:10 PM","Put Sweep","NVDA","140","02/20/2026","Put","Ask","2,233","$803.9K","8,924","26,046","a day ago","4:10 PM","]"
"","","","","[","Thursday, November 20, 2025 at 4:11 PM","Put Sweep","NVDA","145","02/20/2026","Put","Ask","1,073","$477.5K","11,530","10,612","a day ago","4:11 PM","]"
"","","","","[","Thursday, November 20, 2025 at 4:11 PM","Put Sweep","AVGO","320","01/16/2026","Put","Ask","500","$925K","1,076","5,334","a day ago","4:11 PM","]"
"","","","","[","Thursday, November 20, 2025 at 4:12 PM","Call Sweep","META","580","12/18/2026","Call","Ask","185","$2M","213","501","a day ago","4:12 PM","]"
"","","","","[","Thursday, November 20, 2025 at 4:12 PM","Unusual Call Sweep","MSTR","217.5","11/28/2025","Call","Ask","4,380","$420.5K","5,070","937","a day ago","4:12 PM","]"
"","","","","[","Thursday, November 20, 2025 at 4:14 PM","Call Sweep","NVDA","185","12/19/2025","Call","Ask","600","$522K","15,815","32,283","a day ago","4:14 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","9:45 AM","—","Friday, November 21, 2025 at 9:45 AM","Call Sweep","TSLA","600","12/17/2027","Call","Ask","164","$1.5M","166","3,389","8 hours ago","",""
"","","","","[","Friday, November 21, 2025 at 9:46 AM","Put Sweep","SNDK","200","11/28/2025","Put","Above","458","$652.6K","650","501","8 hours ago","9:46 AM","]"
"","","","","[","Friday, November 21, 2025 at 9:47 AM","Put Sweep","NVDA","180","01/16/2026","Put","Ask","1,003","$1.3M","1,162","42,126","8 hours ago","9:47 AM","]"
"","","","","[","Friday, November 21, 2025 at 9:48 AM","Call Sweep","GEV","650","01/16/2026","Call","Ask","450","$886.5K","454","1,985","7 hours ago","9:48 AM","]"
"","","","","[","Friday, November 21, 2025 at 9:51 AM","Put Sweep","IBIT","46","01/15/2027","Put","Ask","500","$437.5K","500","1,519","7 hours ago","9:51 AM","]"
"","","","","[","Friday, November 21, 2025 at 9:52 AM","Put Sweep","IBIT","60","03/20/2026","Put","Ask","299","$403.7K","326","4,087","7 hours ago","9:52 AM","]"
"","","","","[","Friday, November 21, 2025 at 9:52 AM","Put Sweep","NVDA","170","01/16/2026","Put","Above","520","$486.1K","1,806","40,084","7 hours ago","9:52 AM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","9:52 AM","—","Friday, November 21, 2025 at 9:52 AM","Call Sweep","XOM","110","06/18/2026","Call","Ask","580","$727.9K","1,877","10,164","7 hours ago","",""
"","","","","[","Friday, November 21, 2025 at 9:52 AM","Call Sweep","GOOGL","305","12/19/2025","Call","Above","400","$437.2K","567","5,070","7 hours ago","9:52 AM","]"
"","","","","[","Friday, November 21, 2025 at 9:53 AM","Call Sweep","GOOGL","255","12/18/2026","Call","Ask","154","$1.2M","154","1,810","7 hours ago","9:53 AM","]"
"","","","","[","Friday, November 21, 2025 at 9:54 AM","Put Sweep","NVDA","120","01/15/2027","Put","Ask","1,824","$1.7M","2,624","28,473","7 hours ago","9:54 AM","]"
"","","","","[","Friday, November 21, 2025 at 9:56 AM","Call Sweep","GLXY","15","01/21/2028","Call","Ask","700","$1M","700","840","7 hours ago","9:56 AM","]"
"","","","","[","Friday, November 21, 2025 at 9:56 AM","Put Sweep","NVDA","165","12/19/2025","Put","Ask","859","$403.7K","2,137","40,391","7 hours ago","9:56 AM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","10:02 AM","—","Friday, November 21, 2025 at 10:02 AM","Call Sweep","RKT","15","05/15/2026","Call","Above","1,400","$532.3K","1,400","3,697","7 hours ago","",""
"","","","","[","Friday, November 21, 2025 at 10:03 AM","Call Sweep","NEM","62.5","12/18/2026","Call","Ask","410","$1.1M","410","704","7 hours ago","10:03 AM","]"
"","","","","[","Friday, November 21, 2025 at 10:05 AM","Call Sweep","GOOGL","325","01/02/2026","Call","Ask","1,290","$761.1K","1,303","1,366","7 hours ago","10:05 AM","]"
"","","","","[","Friday, November 21, 2025 at 10:07 AM","Put Sweep","GOOGL","250","04/17/2026","Put","Ask","500","$475K","504","1,728","7 hours ago","10:07 AM","]"
"","","","","[","Friday, November 21, 2025 at 10:09 AM","Call Sweep","GOOGL","300","12/19/2025","Call","Ask","501","$688.9K","1,609","22,006","7 hours ago","10:09 AM","]"
"","","","","[","Friday, November 21, 2025 at 10:09 AM","Call Sweep","MU","210","06/18/2026","Call","Ask","200","$812K","201","2,099","7 hours ago","10:09 AM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","10:09 AM","—","Friday, November 21, 2025 at 10:09 AM","Call Sweep","MU","250","06/18/2026","Call","Ask","280","$756K","839","1,299","7 hours ago","",""
"","","","","[","Friday, November 21, 2025 at 10:10 AM","Call Sweep","TSLA","750","06/18/2026","Call","Above","409","$493.7K","659","4,250","7 hours ago","10:10 AM","]"
"","","","","[","Friday, November 21, 2025 at 10:10 AM","Call Sweep","META","600","12/19/2025","Call","Ask","200","$410K","569","19,183","7 hours ago","10:10 AM","]"
"","","","","[","Friday, November 21, 2025 at 10:10 AM","Call Sweep","GOOGL","330","12/18/2026","Call","Above","1,024","$4.3M","1,054","823","7 hours ago","10:10 AM","]"
"","","","","[","Friday, November 21, 2025 at 10:10 AM","Put Sweep","AVGO","340","03/20/2026","Put","Above","536","$2M","1,553","2,196","7 hours ago","10:10 AM","]"
"","","","","[","Friday, November 21, 2025 at 10:11 AM","Put Sweep","COIN","255","12/12/2025","Put","Ask","200","$469K","203","494","7 hours ago","10:11 AM","]"
"","","","","[","Friday, November 21, 2025 at 10:16 AM","Put Sweep","AVGO","340","03/20/2026","Put","Above","500","$2M","2,604","2,196","7 hours ago","10:16 AM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","10:17 AM","—","Friday, November 21, 2025 at 10:17 AM","Put Sweep","SMCI","34","12/19/2025","Put","Ask","1,314","$512.5K","1,314","962","7 hours ago","",""
"","","","","[","Friday, November 21, 2025 at 10:17 AM","Put Sweep","AVGO","340","03/20/2026","Put","Above","545","$2.2M","3,169","2,196","7 hours ago","10:17 AM","]"
"","","","","[","Friday, November 21, 2025 at 10:19 AM","Call Sweep","SLV","45","04/17/2026","Call","Ask","1,000","$400K","1,071","12,298","7 hours ago","10:19 AM","]"
"","","","","[","Friday, November 21, 2025 at 10:20 AM","Put Sweep","CCJ","75","12/19/2025","Put","Ask","1,945","$525.2K","4,725","7,024","7 hours ago","10:20 AM","]"
"","","","","[","Friday, November 21, 2025 at 10:22 AM","Put Sweep","ORCL","215","12/26/2025","Put","Ask","234","$596.7K","326","497","7 hours ago","10:22 AM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","10:26 AM","—","Friday, November 21, 2025 at 10:26 AM","Put Sweep","MU","210","12/19/2025","Put","Ask","195","$456.3K","449","4,088","7 hours ago","",""
"","","","","[","Friday, November 21, 2025 at 10:26 AM","Call Sweep","EH","10","01/15/2027","Call","Ask","1,005","$633.2K","2,805","58,561","7 hours ago","10:26 AM","]"
"","","","","[","Friday, November 21, 2025 at 10:27 AM","Put Sweep","CRWV","60","03/20/2026","Put","Ask","1,037","$1.1M","1,043","3,474","7 hours ago","10:27 AM","]"
"","","","","[","Friday, November 21, 2025 at 10:29 AM","Call Sweep","UVIX","10","12/19/2025","Call","Ask","2,300","$920K","2,321","6,602","7 hours ago","10:29 AM","]"
"","","","","[","Friday, November 21, 2025 at 10:30 AM","Call Sweep","STX","240","06/18/2026","Call","Ask","196","$917.3K","200","488","7 hours ago","10:30 AM","]"
"","","","","[","Friday, November 21, 2025 at 10:32 AM","Put Sweep","META","620","04/17/2026","Put","Ask","150","$1M","152","1,059","7 hours ago","10:32 AM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","10:37 AM","—","Friday, November 21, 2025 at 10:37 AM","Put Sweep","TSLA","370","01/16/2026","Put","Ask","176","$428.6K","245","5,266","7 hours ago","",""
"","","","","[","Friday, November 21, 2025 at 10:38 AM","Put Sweep","IBM","290","12/19/2025","Put","Above","500","$415.4K","663","1,424","7 hours ago","10:38 AM","]"
"","","","","[","Friday, November 21, 2025 at 10:38 AM","Call Sweep","CSCO","70","11/21/2025","Call","Ask","747","$493K","1,999","8,656","7 hours ago","10:38 AM","]"
"","","","","[","Friday, November 21, 2025 at 10:39 AM","Put Sweep","TSLA","370","01/16/2026","Put","Ask","173","$407.4K","1,914","5,266","7 hours ago","10:39 AM","]"
"","","","","[","Friday, November 21, 2025 at 10:40 AM","Call Sweep","AAPL","265","06/18/2026","Call","Ask","200","$580K","207","4,821","7 hours ago","10:40 AM","]"
"","","","","[","Friday, November 21, 2025 at 10:40 AM","Put Sweep","ORCL","190","01/16/2026","Put","Ask","650","$923K","1,091","8,109","7 hours ago","10:40 AM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","10:44 AM","—","Friday, November 21, 2025 at 10:44 AM","Put Sweep","NET","175","06/18/2026","Put","Above","210","$525K","211","616","7 hours ago","",""
"","","","","[","Friday, November 21, 2025 at 10:45 AM","Unusual Put Sweep","AMD","200","11/21/2025","Put","Above","902","$405.5K","67,526","14,008","7 hours ago","10:45 AM","]"
"","","","","[","Friday, November 21, 2025 at 10:45 AM","Put Sweep","APLD","19","12/19/2025","Put","Ask","2,152","$484.2K","2,169","1,807","7 hours ago","10:45 AM","]"
"","","","","[","Friday, November 21, 2025 at 10:45 AM","Unusual Put Sweep","CRWV","65","12/19/2025","Put","Ask","934","$695.8K","17,177","5,493","7 hours ago","10:45 AM","]"
"","","","","[","Friday, November 21, 2025 at 10:47 AM","Put Sweep","NVDA","180","12/19/2025","Put","Ask","498","$607.6K","3,535","46,368","7 hours ago","10:47 AM","]"
"","","","","[","Friday, November 21, 2025 at 10:47 AM","Call Sweep","SLV","45","03/31/2026","Call","Ask","1,945","$748.8K","1,990","4,760","7 hours ago","10:47 AM","]"
"","","","","[","Friday, November 21, 2025 at 10:47 AM","Put Sweep","BE","55","01/16/2026","Put","Ask","999","$449.6K","1,195","14,524","7 hours ago","10:47 AM","]"
"","","","","[","Friday, November 21, 2025 at 10:48 AM","Put Sweep","NVDA","155","12/19/2025","Put","Above","1,501","$543.7K","2,115","26,495","6 hours ago","10:48 AM","]"
"","","","","[","Friday, November 21, 2025 at 10:50 AM","Put Sweep","PLTR","160","01/16/2026","Put","Ask","200","$407K","951","11,314","6 hours ago","10:50 AM","]"
"","","","","[","Friday, November 21, 2025 at 10:50 AM","Unusual Put Sweep","IREN","37","12/19/2025","Put","Ask","1,628","$651.2K","1,649","204","6 hours ago","10:50 AM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","10:53 AM","—","Friday, November 21, 2025 at 10:53 AM","Put Sweep","TSLA","355","12/19/2025","Put","Above","519","$683.6K","614","2,797","6 hours ago","",""
"","","","","[","Friday, November 21, 2025 at 10:53 AM","Put Sweep","LQDA","27.5","12/19/2025","Put","Ask","1,101","$440.4K","1,121","1,350","6 hours ago","10:53 AM","]"
"","","","","[","Friday, November 21, 2025 at 10:54 AM","Call Sweep","NVDA","190","03/20/2026","Call","Above","522","$755.3K","2,356","41,961","6 hours ago","10:54 AM","]"
"","","","","[","Friday, November 21, 2025 at 10:55 AM","Put Sweep","AMD","150","01/16/2026","Put","Above","1,556","$628.4K","2,021","19,675","6 hours ago","10:55 AM","]"
"","","","","[","Friday, November 21, 2025 at 10:56 AM","Put Sweep","TSM","285","11/21/2025","Put","Ask","243","$431.3K","341","1,157","6 hours ago","10:56 AM","]"
"","","","","[","Friday, November 21, 2025 at 10:59 AM","Call Sweep","CAT","540","02/20/2026","Call","Ask","353","$1.6M","372","248","6 hours ago","10:59 AM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","11:01 AM","—","Friday, November 21, 2025 at 11:01 AM","Put Sweep","NVDA","185","12/19/2025","Put","Ask","1,000","$1.6M","2,391","24,540","6 hours ago","",""
"","","","","[","Friday, November 21, 2025 at 11:02 AM","Call Sweep","AMD","230","02/20/2026","Call","Ask","300","$420K","463","2,383","6 hours ago","11:02 AM","]"
"","","","","[","Friday, November 21, 2025 at 11:03 AM","Unusual Call Sweep","NBIS","85","03/20/2026","Call","Ask","478","$913K","1,127","355","6 hours ago","11:03 AM","]"
"","","","","[","Friday, November 21, 2025 at 11:03 AM","Put Sweep","COIN","240","12/19/2025","Put","Above","201","$431.5K","467","3,195","6 hours ago","11:03 AM","]"
"","","","","[","Friday, November 21, 2025 at 11:04 AM","Unusual Call Sweep","NBIS","85","03/20/2026","Call","Ask","284","$542.4K","1,772","355","6 hours ago","11:04 AM","]"
"","","","","[","Friday, November 21, 2025 at 11:05 AM","Call Sweep","AAPL","265","12/19/2025","Call","Ask","462","$549.8K","2,717","17,731","6 hours ago","11:05 AM","]"
"","","","","[","Friday, November 21, 2025 at 11:06 AM","Call Sweep","IBIT","49","01/16/2026","Call","Ask","1,800","$630K","2,061","1,934","6 hours ago","11:06 AM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","11:14 AM","—","Friday, November 21, 2025 at 11:14 AM","Put Sweep","NVDA","116","12/18/2026","Put","Ask","614","$478.9K","1,717","902","6 hours ago","",""
"","","","","[","Friday, November 21, 2025 at 11:16 AM","Put Sweep","NVDA","112","12/18/2026","Put","Ask","689","$465.1K","2,159","1,642","6 hours ago","11:16 AM","]"
"","","","","[","Friday, November 21, 2025 at 11:19 AM","Put Sweep","INTC","38","12/19/2025","Put","Ask","1,206","$657.3K","1,227","7,058","6 hours ago","11:19 AM","]"
"","","","","[","Friday, November 21, 2025 at 11:20 AM","Put Sweep","NVDA","140","12/18/2026","Put","Ask","622","$926.8K","628","9,606","6 hours ago","11:20 AM","]"
"","","","","[","Friday, November 21, 2025 at 11:20 AM","Put Sweep","SOXL","37","12/05/2025","Put","Ask","576","$532.8K","728","444","6 hours ago","11:20 AM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","11:21 AM","—","Friday, November 21, 2025 at 11:21 AM","Unusual Put Sweep","SLV","44","12/05/2025","Put","Ask","5,000","$415K","5,525","1,425","6 hours ago","",""
"","","","","[","Friday, November 21, 2025 at 11:23 AM","Call Sweep","MSFT","450","12/17/2027","Call","Above","163","$1.7M","165","1,072","6 hours ago","11:23 AM","]"
"","","","","[","Friday, November 21, 2025 at 11:23 AM","Call Sweep","BA","185","02/20/2026","Call","Ask","455","$464.1K","527","402","6 hours ago","11:23 AM","]"
"","","","","[","Friday, November 21, 2025 at 11:24 AM","Call Sweep","EH","10","01/15/2027","Call","Ask","1,000","$630K","12,804","58,561","6 hours ago","11:24 AM","]"
"","","","","[","Friday, November 21, 2025 at 11:25 AM","Call Sweep","MSFT","590","01/21/2028","Call","Ask","380","$1.9M","890","1,721","6 hours ago","11:25 AM","]"
"","","","","[","Friday, November 21, 2025 at 11:27 AM","Call Sweep","EH","10","01/15/2027","Call","Ask","1,000","$630K","13,804","58,561","6 hours ago","11:27 AM","]"
"","","","","[","Friday, November 21, 2025 at 11:28 AM","Call Sweep","GOOGL","280","01/16/2026","Call","Above","200","$641.1K","416","27,020","6 hours ago","11:28 AM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","11:28 AM","—","Friday, November 21, 2025 at 11:28 AM","Call Sweep","GOOGL","280","01/16/2026","Call","Ask","200","$650K","616","27,020","6 hours ago","",""
"","","","","[","Friday, November 21, 2025 at 11:31 AM","Call Sweep","EH","10","01/15/2027","Call","Ask","1,000","$630K","14,861","58,561","6 hours ago","11:31 AM","]"
"","","","","[","Friday, November 21, 2025 at 11:32 AM","Call Sweep","AMD","220","02/20/2026","Call","Ask","456","$795.7K","793","1,913","6 hours ago","11:32 AM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","11:37 AM","—","Friday, November 21, 2025 at 11:37 AM","Call Sweep","GOOGL","315","12/05/2025","Call","Ask","1,001","$430.4K","10,447","4,897","6 hours ago","",""
"","","","","[","Friday, November 21, 2025 at 11:37 AM","Put Sweep","TSM","280","12/19/2025","Put","Ask","240","$432K","403","13,987","6 hours ago","11:37 AM","]"
"","","","","[","Friday, November 21, 2025 at 11:39 AM","Unusual Call Sweep","GM","69","12/05/2025","Call","Above","3,104","$670.5K","3,108","468","6 hours ago","11:39 AM","]"
"","","","","[","Friday, November 21, 2025 at 11:41 AM","Call Sweep","EH","10","01/15/2027","Call","Ask","1,000","$640K","17,857","58,561","6 hours ago","11:41 AM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","11:44 AM","—","Friday, November 21, 2025 at 11:44 AM","Call Sweep","EH","10","01/15/2027","Call","Ask","703","$449.9K","19,116","58,561","6 hours ago","",""
"","","","","[","Friday, November 21, 2025 at 11:45 AM","Unusual Call Sweep","TQQQ","40","12/05/2025","Call","Ask","873","$689.7K","877","265","6 hours ago","11:45 AM","]"
"","","","","[","Friday, November 21, 2025 at 11:47 AM","Call Sweep","MRK","95","01/15/2027","Call","Ask","544","$707.2K","571","1,799","6 hours ago","11:47 AM","]"
"","","","","[","Friday, November 21, 2025 at 11:48 AM","Call Sweep","NVDA","172","12/19/2025","Call","Ask","400","$604K","771","2,758","5 hours ago","11:48 AM","]"
"","","","","[","Friday, November 21, 2025 at 11:50 AM","Call Sweep","EH","10","01/15/2027","Call","Ask","1,000","$630K","21,517","58,561","5 hours ago","11:50 AM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","11:53 AM","—","Friday, November 21, 2025 at 11:53 AM","Call Sweep","NVDA","172","12/19/2025","Call","Ask","400","$616K","1,201","2,758","5 hours ago","",""
"","","","","[","Friday, November 21, 2025 at 11:58 AM","Put Sweep","SNDK","247.5","11/28/2025","Put","Ask","395","$2.1M","395","509","5 hours ago","11:58 AM","]"
"","","","","[","Friday, November 21, 2025 at 11:59 AM","Unusual Put Sweep","RKLB","37","12/19/2025","Put","Above","1,556","$432.8K","2,478","401","5 hours ago","11:59 AM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","12:02 PM","—","Friday, November 21, 2025 at 12:02 PM","Unusual Call Sweep","TSLA","385","11/21/2025","Call","Ask","400","$420K","14,299","3,018","5 hours ago","",""
"","","","","[","Friday, November 21, 2025 at 12:03 PM","Put Sweep","BE","105","01/16/2026","Put","Ask","500","$1.4M","557","768","5 hours ago","12:03 PM","]"
"","","","","[","Friday, November 21, 2025 at 12:03 PM","Call Sweep","TSLA","400","01/16/2026","Call","Ask","400","$1.3M","3,930","22,173","5 hours ago","12:03 PM","]"
"","","","","[","Friday, November 21, 2025 at 12:06 PM","Call Sweep","NVDA","205","12/19/2025","Call","Above","12,064","$2.7M","18,005","79,420","5 hours ago","12:06 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","12:09 PM","—","Friday, November 21, 2025 at 12:09 PM","Put Sweep","ORCL","200","11/28/2025","Put","Ask","744","$468.7K","12,432","24,752","5 hours ago","",""
"","","","","[","Friday, November 21, 2025 at 12:09 PM","Call Sweep","MRK","90","12/17/2027","Call","Ask","491","$932.9K","505","2,105","5 hours ago","12:09 PM","]"
"","","","","[","Friday, November 21, 2025 at 12:12 PM","Put Sweep","APLD","30","12/19/2025","Put","Ask","1,191","$1.2M","1,423","2,798","5 hours ago","12:12 PM","]"
"","","","","[","Friday, November 21, 2025 at 12:12 PM","Put Sweep","ORCL","200","11/28/2025","Put","Ask","824","$486.2K","14,305","24,752","5 hours ago","12:12 PM","]"
"","","","","[","Friday, November 21, 2025 at 12:12 PM","Put Sweep","ARKK","74","11/21/2025","Put","Ask","4,995","$449.6K","17,583","25,517","5 hours ago","12:12 PM","]"
"","","","","[","Friday, November 21, 2025 at 12:12 PM","Call Sweep","MSTR","195","11/28/2025","Call","Ask","2,500","$642.5K","13,510","9,806","5 hours ago","12:12 PM","]"
"","","","","[","Friday, November 21, 2025 at 12:13 PM","Call Sweep","NVDA","195","03/20/2026","Call","Ask","474","$715.7K","1,079","16,537","5 hours ago","12:13 PM","]"
"","","","","[","Friday, November 21, 2025 at 12:14 PM","Call Sweep","MSTR","195","11/28/2025","Call","Ask","2,497","$661.7K","16,018","9,806","5 hours ago","12:14 PM","]"
"","","","","[","Friday, November 21, 2025 at 12:15 PM","Call Sweep","NVDA","170","11/28/2025","Call","Ask","1,009","$1.3M","23,099","42,236","5 hours ago","12:15 PM","]"
"https://cdn.discordapp.com/avatars/1151206734187216996/e9a6358a5ec27523e796b9fcf10c482e.webp?size=80","Cheddar Options Flow","APP","12:17 PM","—","Friday, November 21, 2025 at 12:17 PM","Call Sweep","AMZN","250","05/15/2026","Call","Above","2,499","$3.3M","2,547","3,035","5 hours ago","",""
"","","","","[","Friday, November 21, 2025 at 12:17 PM","Call Sweep","AMZN","250","05/15/2026","Call","Ask","1,318","$1.8M","3,867","3,035","5 hours ago","12:17 PM","]"
"","","","","[","Friday, November 21, 2025 at 12:18 PM","Put Sweep","IREN","55","12/19/2025","Put","Ask","380","$545.3K","1,087","9,154","5 hours ago","12:18 PM","]"
"","","","","[","Friday, November 21, 2025 at 12:23 PM","Call Sweep","TSLA","420","12/26/2025","Call","Ask","263","$485.2K","858","995","5 hours ago","12:23 PM","]"
